Front Name,Back Name,Front,Back
15Frying_Pan.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/15Frying_Pan.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
16Frying_Pan.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/16Frying_Pan.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
17Frying_Pan.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/17Frying_Pan.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
18Meat_Cleaver.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/18Meat_Cleaver.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
19Meat_Cleaver.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/19Meat_Cleaver.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
20Razor_Spurs.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/20Razor_Spurs.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
21Razor_Spurs.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/21Razor_Spurs.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
22Eggbeater.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/22Eggbeater.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
23Eggbeater.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/23Eggbeater.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
24Eggbeater.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/24Eggbeater.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
25Tailkwondo_Training.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/25Tailkwondo_Training.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
26Tailkwondo_Training.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/26Tailkwondo_Training.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
27Smokescreen.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/27Smokescreen.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
28Smokescreen.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/28Smokescreen.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
29Suicide_Vest.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/29Suicide_Vest.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
30Radioactive_Cheese.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/30Radioactive_Cheese.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
31Radioactive_Cheese.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/31Radioactive_Cheese.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
32Radioactive_Cheese.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/32Radioactive_Cheese.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
33Toxic_Feed.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/33Toxic_Feed.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
34Toxic_Feed.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/34Toxic_Feed.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
35Chicken_Pox.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/35Chicken_Pox.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
36Chicken_Pox.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/36Chicken_Pox.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
37Chicken_Pox.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/37Chicken_Pox.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
38Clipped_Wings.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/38Clipped_Wings.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
39Clipped_Wings.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/39Clipped_Wings.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
40Faberg_Egg.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/40Faberg_Egg.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
41Cock_Ball.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/41Cock_Ball.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
42Medkit.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/42Medkit.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
43Medkit.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/43Medkit.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
44Medkit.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/44Medkit.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
45Rubber_Chicken.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/45Rubber_Chicken.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
46Cloak_of_Iron_Feathers.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/46Cloak_of_Iron_Feathers.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
47Cloak_of_Iron_Feathers.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/47Cloak_of_Iron_Feathers.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
48Chainsaw_Wing.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/48Chainsaw_Wing.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
49Chainsaw_Wing.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/49Chainsaw_Wing.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
50Tail_Extension.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/50Tail_Extension.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
51Tail_Extension.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/51Tail_Extension.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
52Eggsoskeleton.png,Claw.webpg,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/fronts/52Eggsoskeleton.png,https://raw.githubusercontent.com/Gian-Mecca/Tabletop-Games/refs/heads/main/Cock-Fight!/Fight-Cards/backs/Claw.webpg
